City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
144,hilo,19.7297,-155.09,31.82000000000005,85,64,1.79,US,1679264557
145,ikovka,55.6089,64.9375,-9.599999999999966,73,100,3.89,RU,1679264633
146,luau,-10.7073,22.2247,17.590000000000032,96,84,0.89,AO,1679264634
147,cherskiy,68.75,161.3,-17.909999999999968,98,95,2.34,RU,1679264636
148,ganzhou,28.8184,115.4327,10.5,97,100,0.46,CN,1679264637
149,esperance,-33.8667,121.9,15.770000000000039,86,5,5.88,AU,1679264638
150,seoul,37.5683,126.9778,0.6899999999999977,42,30,0.28,KR,1679264142
151,moron,-34.6534,-58.6198,28.77000000000004,77,53,2.62,AR,1679264642
152,pimentel,-6.8367,-79.9342,28.160000000000025,69,40,7.2,PE,1679264644
153,kutum,14.2,24.6667,22.27000000000004,14,12,3.77,SD,1679264647
154,cape town,-33.9258,18.4232,19.379999999999995,75,20,5.14,ZA,1679264648
155,khandyga,62.6667,135.6,-24.869999999999976,99,100,1.35,RU,1679264652
156,mitsamiouli,-11.3847,43.2844,27.620000000000005,77,100,3.4,KM,1679264654
157,lagoa,39.05,-27.9833,14.32000000000005,73,0,10.84,PT,1679264655
158,saint george,37.1041,-113.5841,11.330000000000041,58,100,4.12,US,1679264656
159,sao gabriel da cachoeira,-0.1303,-67.0892,26.610000000000014,82,57,1.16,BR,1679264657
160,kosh-agach,50.0,88.6667,-11.67999999999995,96,97,0.63,RU,1679264658
161,horsham,51.064,-0.3272,8.900000000000034,82,0,2.06,GB,1679264658
162,faanui,-16.4833,-151.75,27.890000000000043,67,96,4.84,PF,1679264659
163,awbari,26.5921,12.7805,26.25,14,100,7.35,LY,1679264660
164,brasilia,-15.7797,-47.9297,23.510000000000048,57,75,5.14,BR,1679264661
165,harper,4.375,-7.7169,26.560000000000002,82,49,3.87,LR,1679264661
166,saldanha,-33.0117,17.9442,19.03000000000003,88,33,8.64,ZA,1679264666
167,weligama,5.9667,80.4167,24.860000000000014,86,40,0.48,LK,1679264667
168,babaeski,41.4325,27.0931,5.150000000000034,91,11,0.96,TR,1679264667
169,sola,-13.8833,167.55,27.53000000000003,72,74,2.85,VU,1679264669
170,luderitz,-26.6481,15.1594,16.160000000000025,89,89,1.8,NA,1679264669
171,delitzsch,51.5333,12.35,10.879999999999995,87,0,3.6,DE,1679264670
172,nizwa,22.9333,57.5333,21.680000000000007,34,17,1.04,OM,1679264671
173,jumla,29.2747,82.1838,6.350000000000023,92,98,0.55,NP,1679264106
174,kampot,10.6167,104.1833,26.03000000000003,84,26,1.62,KH,1679264672
175,rawson,-43.3002,-65.1023,22.760000000000048,26,3,6.31,AR,1679264373
176,grindavik,63.8424,-22.4338,-1.7399999999999523,50,0,6.17,IS,1679264673
177,eston,51.1501,-108.7514,-5.599999999999966,83,100,1.23,CA,1679264598
178,sabang,5.8933,95.3214,27.180000000000007,75,100,1.03,ID,1679264675
179,morondava,-20.2833,44.2833,25.30000000000001,86,34,3.61,MG,1679264675
180,sekoma,-24.4,23.8833,22.980000000000018,28,0,3.68,BW,1679264676
181,muros,42.7762,-9.0603,10.640000000000043,91,70,1.86,ES,1679264677
182,vardo,70.3705,31.1107,-3.009999999999991,68,40,8.23,NO,1679264678
183,kudahuvadhoo,2.6708,72.8944,27.150000000000034,77,93,2.25,MV,1679264678
184,richards bay,-28.783,32.0377,23.210000000000036,94,96,3.03,ZA,1679264679
185,kaitangata,-46.2817,169.8464,17.470000000000027,73,100,2.68,NZ,1679264680
186,dunedin,-45.8742,170.5036,18.879999999999995,62,100,2.9,NZ,1679264681
187,gorom-gorom,14.4439,-0.2361,28.860000000000014,5,0,3.54,BF,1679264682
188,pribyslav,49.5768,15.7386,8.870000000000005,24,100,0.88,CZ,1679264683
189,guantanamo,20.1444,-75.2092,27.760000000000048,65,50,3.8,CU,1679264684
190,kirakira,-10.4544,161.9205,28.25,76,13,1.74,SB,1679264685
